Comment;Sentiment;Confidence Score
I think they Cheated--- Didn't everyone see them stuffing voting boxes and didn't you all see bags and bags of ballots being brought in.  The only way they could win is by cheating.  They were taking Ballots from under the table is what people are saying!!  I'm sure we need a recount!!!  Even if you do a recount we will not trust it!! Even if you recount 3 times we will not trust it!!!;negative;0.9675091505050659
Nikki should get that 2nd place is the 1st place loser! She can keep wasting that doner money all she wants and needs to wrap it up!;negative;0.9100660085678101
"Whoever voted for Nikki just know you are the problem in the world today
(repost)";negative;0.5562410354614258
Hillary Haley lost because she knows she’s can’t win and she’s not going to be his VP either.😭;negative;0.8722458481788635
Halley is not trustworthy. Why would she run against Trump when she knows she'll clearly lose? Because Dems and never trump reps support her with plenty of money. Anything to stop Trump or make it more difficult for him.;negative;0.9831085801124573
#Trump2024;positive;0.6403310298919678
🇺🇸TRUMP 2024👍🇺🇸;positive;0.5573181509971619
This proves the Dems are behind and funding haley her speech was awful and bizzare and her run in this race is futile;negative;0.9317840933799744
This world needs trump.   To stabilise and repair the fractures;positive;0.5248125791549683
🇺🇸. GOOD FOR TRUMP FOR CALLING DOWN ON HAYLE.  HER SPEECH WAS DISGRACEFUL FOR THE STANDARDS OF THE TRUE REPUBLICAN PARTY.   IT IS EVIDENT WHY and  WHERE HALEY IS GETTING BIG DONATIONS AND SINCE SHE HAS NO LOYALTY OR INTEGRITY, SHE DOESN’T CARE.  🇺🇸;negative;0.9866533875465393
Congratulations to trump;positive;0.7231521010398865
"This is what happens when you don't have a Monarchy; a Dictator!  He says he won - but if he'd lost, he'd say it was 'fixed'... Haley could say the same. Britain needs to rule America again! Clearly unable to rule itself allowing someone to stand accused of so much...  I’m so glad I don’t live in a Republic; what happened that January would never have happened with a Monarchy; a President has nobody to answer to – hence why they can do ridiculous things like pardon themselves. I would NEVER live in a Republic; God Save Our Great ad Queen!  The people voting for him talk of democracy; their giving it up if they but knew it, and the irony is; they’ll be the very first to squeal like babies when they eventually find out... I pity them.";negative;0.8962173461914062
